ID_CLIENT,FREQ,TOTAL_SPEND,TRAFFIC,AVG_BASKET,SCORE_IMPACT
1.75706e+18,1,61.5,1,61.5,1.6609654565750747
1.75713e+18,1,15.99,1,15.99,0.7173944969703889
1.75717e+18,11,1446.75,9,131.52272727272728,6.7214609761817385
1.75735e+18,5,136.35,5,27.27,2.4947440042548266
1.75807e+18,1,50.0,1,50.0,1.4225328915244508
1.75818e+18,2,61.98,2,30.99,1.4142630600798982
1.75821e+18,1,7.9,1,7.9,0.5496623707739067
1.75839e+18,5,477.59,5,95.518,3.9097479781309104
1.75842e+18,4,168.12,4,42.03,2.4148974529632796
1.75846e+18,2,175.5,2,87.75,2.591083268103672
1.75892e+18,1,90.0,1,90.0,2.2518635525700987
1.75898e+18,1,15.99,1,15.99,0.7173944969703889
1.75927e+18,1,10.99,1,10.99,0.613728164339683
1.7594e+18,3,70.97,3,23.656666666666666,1.648088670772254
1.75944e+18,1,16.990000000000002,1,16.990000000000002,0.7381277634965302
1.75949e+18,4,182.7,4,45.675,2.490470209451064
1.75971e+18,2,40.0,1,20.0,1.0614044609576065
1.75972e+18,3,316.87,3,105.62333333333333,3.347525417031627
1.75999e+18,1,95.99,1,95.99,2.3760558190616843
1.76011e+18,4,182.82,3,45.705,2.3660922074468482
1.76066e+18,4,500.4,4,125.1,4.137209903289827
1.76111e+18,6,481.75,6,80.29166666666667,3.979925916132434
1.76118e+18,8,418.67,7,52.33375,4.047006108801572
1.76202e+18,2,153.92000000000002,2,76.96000000000001,2.3673713222866093
1.76245e+18,2,148.9,2,74.45,2.3153308233059944
1.76281e+18,1,16.0,1,16.0,0.7176018296356503
1.76325e+18,2,159.0,1,79.5,2.2950338192630078
1.76355e+18,1,50.0,1,50.0,1.4225328915244508
1.7639e+18,4,178.73000000000002,4,44.682500000000005,2.4698924424238693
1.76412e+18,8,748.38,8,93.5475,5.026501772093323
1.76429e+18,1,44.980000000000004,1,44.980000000000004,1.3184518935632223
1.76436e+18,1,15.99,1,15.99,0.7173944969703889
1.76546e+18,1,18.0,1,18.0,0.7590683626879328
1.76555e+18,5,385.8,5,77.16,3.529126671244011
1.76594e+18,1,218.25,1,218.25,4.910904984547707
1.76641e+18,1,143.5,1,143.5,3.3610933117186526
1.76645e+18,3,124.99000000000001,3,41.663333333333334,2.0214256900196363
1.76683e+18,1,-59.25,1,-59.25,-0.8425764764564744
1.76688e+18,2,59.0,1,29.5,1.2583704929559478
1.76698e+18,6,338.96,6,56.49333333333333,3.486508728254484
1.76702e+18,1,13.99,1,13.99,0.6759279639181066
1.76704e+18,1,13.99,1,13.99,0.6759279639181066
1.7672e+18,2,159.23000000000002,2,79.61500000000001,2.4224181449135136
1.7678e+18,2,71.24,2,35.62,1.5102580840959319
1.76825e+18,1,74.25,1,74.25,1.925314604783375
1.76894e+18,1,13.99,1,13.99,0.6759279639181066
1.76897e+18,2,395.76,1,197.88,4.749437910627601
1.76911e+18,1,84.0,1,84.0,2.1274639534132516
1.76951e+18,5,142.46,4,28.492,2.395080055949771
1.7698e+18,10,1537.19,10,153.719,7.04579264930581
1.77048e+18,2,41.989999999999995,2,20.994999999999997,1.2070340611511168
1.77068e+18,1,102.75,1,102.75,2.5162127007783988
1.77069e+18,2,108.0,2,54.0,1.8913355228464066
1.77116e+18,2,36.99,2,18.495,1.155200894835764
1.77151e+18,1,13.99,1,13.99,0.6759279639181066
1.77187e+18,1,13.99,1,13.99,0.6759279639181066
1.77318e+18,1,142.0,1,142.0,3.3299934119294403
1.77329e+18,2,171.99,2,85.995,2.5546963853502946
1.77364e+18,5,383.78,5,76.756,3.5207504315674494
1.77402e+18,1,362.1,1,362.1,7.893385374333116
1.7741e+18,1,34.0,1,34.0,1.0908006271061916
1.77425e+18,1,130.5,1,130.5,3.091560846878817
1.77434e+18,3,123.65,3,41.21666666666667,2.012164830971293
1.77472e+18,1,95.07,1,95.07,2.3569812138576345
1.77498e+18,1,12.99,1,12.99,0.6551946973919653
1.77516e+18,1,75.47,1,75.47,1.950609189945267
1.77519e+18,3,79.78999999999999,3,26.596666666666664,1.709044474359109
1.77556e+18,1,156.75,1,156.75,3.6358090931900233
1.77568e+18,1,13.99,1,13.99,0.6759279639181066
1.77572e+18,13,648.37,13,49.87461538461538,6.0503680414840995
1.77574e+18,1,45.989999999999995,1,45.989999999999995,1.3393924927546246
1.776e+18,2,55.06,2,27.53,1.3425259578994497
1.77628e+18,6,397.92,6,66.32000000000001,3.6902476273180316
1.77667e+18,5,149.89,5,29.977999999999998,2.550889690007617
1.77684e+18,6,676.15,6,112.69166666666666,4.651683751579409
1.77701e+18,3,593.78,2,197.92666666666665,5.13627502828288
1.77704e+18,6,512.9200000000001,6,85.48666666666668,4.087635235735738
1.77709e+18,8,665.0,8,83.125,4.810409301724617
1.77711e+18,1,88.0,1,88.0,2.210397019517816
1.77716e+18,5,118.83,4,23.766,2.297094638347228
1.77722e+18,2,166.4,2,83.2,2.49674690540973
1.77747e+18,1,22.0,1,22.0,0.8420014287924975
1.77769e+18,3,108.74,3,36.24666666666666,1.9091204963363715
1.77856e+18,1,18.37,1,18.37,0.766739671302605
1.77857e+18,1,101.6,1,101.6,2.4923694442733364
1.77893e+18,1,88.5,1,88.5,2.220763652780887
1.77894e+18,1,87.2,1,87.2,2.1938104062969037
1.7792e+18,5,142.88,5,28.576,2.521821650337967
1.77975e+18,1,256.88,1,256.88,5.711831070452541
1.77985e+18,1,59.49,1,59.49,1.6192915908575307
1.78009e+18,2,111.46,2,55.73,1.9272040739366316
1.78103e+18,1,153.0,1,153.0,3.558059343716994
1.78131e+18,1,86.75,1,86.75,2.1844804363601398
1.7815e+18,6,595.8100000000001,6,99.30166666666668,4.374065312794379
1.78173e+18,1,94.0,1,94.0,2.334796618674664
1.78215e+18,1,13.99,1,13.99,0.6759279639181066
1.78259e+18,2,103.48,2,51.74,1.8444783404973277
1.78287e+18,4,424.9,4,106.225,3.7458694976089126
1.78338e+18,7,241.34,7,34.47714285714286,3.415910748438727
1.7838e+18,5,155.64,4,31.127999999999997,2.44973294651268
1.78426e+18,2,266.1,2,133.05,3.530300241737869
1.78511e+18,1,45.0,1,45.0,1.318866558893745
1.78514e+18,7,382.17,6,54.59571428571429,3.7080344519925075
1.78524e+18,1,165.75,1,165.75,3.8224084919252945
1.78537e+18,1,35.989999999999995,1,35.989999999999995,1.1320598274932128
1.78544e+18,4,81.49000000000001,4,20.372500000000002,1.9658667331733766
1.78609e+18,1,23.97,1,23.97,0.8828459638489956
1.78634e+18,3,281.3,3,93.76666666666667,3.1016979869200125
1.78644e+18,2,26.98,2,13.49,1.0514308958724274
1.78677e+18,1,68.74,1,68.74,1.8110743062243368
1.78685e+18,1,4.99,1,4.99,0.48932856518283585
1.78699e+18,1,13.99,1,13.99,0.6759279639181066
1.787e+18,1,47.25,1,47.25,1.3655164085775626
1.78721e+18,18,1922.65,15,106.8138888888889,8.78525300094001
1.78783e+18,1,172.20000000000002,1,172.20000000000002,3.956138061018905
1.78808e+18,1,29.98,1,29.98,1.0074528956711042
1.7886e+18,2,68.0,2,34.0,1.476670192323583
1.78873e+18,3,64.36,3,21.453333333333333,1.602406373526323
1.7894e+18,1,92.53999999999999,1,92.53999999999999,2.3045260495464968
1.78987e+18,6,375.44,4,62.57333333333333,3.3625669887334233
1.7905e+18,1,107.52,1,107.52,2.6151103821080923
1.79056e+18,1,37.99,1,37.99,1.1735263605454953
1.79066e+18,1,42.0,1,42.0,1.2566667593153213
1.79074e+18,1,9.99,1,9.99,0.5929948978135419
1.79086e+18,1,131.7,1,131.7,3.1164407667101863
1.79092e+18,2,56.97,2,28.485,1.3623262274319146
1.79095e+18,2,56.0,2,28.0,1.3522705931667358
1.79102e+18,5,455.24,5,91.048,3.8170702767590594
1.79133e+18,2,78.94,2,39.47,1.5900811602215756
1.79149e+18,5,125.69,4,25.137999999999998,2.325540680021094
1.79157e+18,1,172.5,1,172.5,3.962358040976747
1.79174e+18,2,209.0,2,104.5,2.9383654824165375
1.79176e+18,1,9.99,1,9.99,0.5929948978135419
1.79246e+18,1,107.49,1,107.49,2.614488384112308
1.79265e+18,3,151.89,3,50.629999999999995,2.207333979870702
1.79277e+18,1,165.9,1,165.9,3.825518481904215
1.79315e+18,12,382.24,11,31.853333333333335,5.165858432354713
1.79333e+18,16,983.99,15,61.499375,7.3239959765443645
1.79344e+18,3,226.67000000000002,3,75.55666666666667,2.724145203478982
1.79346e+18,1,59.8,1,59.8,1.6257189034806343
1.79358e+18,2,49.96,2,24.98,1.2896561282577896
1.79371e+18,5,107.53999999999999,5,21.508,2.3752789225312014
1.79372e+18,2,137.0,2,68.5,2.1919678874754545
1.79375e+18,3,487.39,3,162.46333333333334,4.526004286377493
1.79452e+18,2,127.46000000000001,2,63.730000000000004,2.0930702061457613
1.79496e+18,7,470.48,7,67.21142857142857,4.094599418695869
1.79516e+18,3,95.8,3,31.933333333333334,1.8196910067202823
1.79533e+18,1,29.9,1,29.9,1.005794234349013
1.79551e+18,1,57.0,1,57.0,1.567665757207439
1.79552e+18,2,192.75,2,96.375,2.76990769189164
1.79571e+18,2,201.4,2,100.7,2.8595790696172005
1.79613e+18,1,113.0,1,113.0,2.728728682671346
1.79636e+18,6,347.65,5,57.94166666666666,3.3915374092731785
1.79672e+18,2,146.45,2,73.225,2.2899325718114714
1.79723e+18,7,670.49,6,95.78428571428572,4.562008081252083
1.79794e+18,1,50.0,1,50.0,1.4225328915244508
1.79824e+18,1,73.89,1,73.89,1.917850628833964
1.79915e+18,3,115.88000000000001,3,38.62666666666667,1.958465670668588
1.79919e+18,1,70.0,1,70.0,1.837198222047275
1.7992e+18,14,979.55,14,69.96785714285714,6.8528361434493075
1.79924e+18,1,116.99,1,116.99,2.8114544161106494
1.80099e+18,1,49.0,1,49.0,1.4017996249983098
1.80108e+18,4,138.99,4,34.7475,2.263907439486656
1.80186e+18,1,100.0,1,100.0,2.4591962178315105
1.80214e+18,6,129.24,6,21.540000000000003,2.7618119522774287
1.8022e+18,2,26.98,2,13.49,1.0514308958724274
1.80261e+18,3,87.97999999999999,3,29.326666666666664,1.7656462919754745
1.80284e+18,6,809.4,4,134.9,4.862135045680795
1.80307e+18,1,4.99,1,4.99,0.48932856518283585
1.80363e+18,1,39.9,1,39.9,1.2131268996104247
1.80364e+18,1,80.0,1,80.0,2.044530887308687
1.80436e+18,1,95.0,1,95.0,2.3555298852008044
1.80486e+18,4,349.26,4,87.315,3.3538034275995834
1.80524e+18,1,96.75,1,96.75,2.3918131016215516
1.8055e+18,10,1449.8,9,144.98,6.739604633133863
1.80561e+18,1,4.99,1,4.99,0.48932856518283585
1.80574e+18,6,133.15,5,22.191666666666666,2.6503231309636313
1.80581e+18,1,28.89,1,28.89,0.9848536351576103
1.80584e+18,5,125.89,4,25.178,2.3263700106821394
1.80608e+18,2,213.85,2,106.925,2.9886436537424297
1.80687e+18,5,265.19,5,53.038,3.028998816100433
1.80723e+18,9,375.22,9,41.69111111111111,4.3372190053941555
1.80729e+18,3,96.0,3,32.0,1.821073224488692
1.80753e+18,4,92.86,4,23.215,2.024801043273933
1.80759e+18,2,166.24,2,83.12,2.4950882440876385
1.80766e+18,3,51.29,3,17.096666666666668,1.5120784423607676
1.80786e+18,4,63.9,4,15.975,1.8746921936246708
1.80794e+18,1,123.0,1,123.0,2.936061347932758
1.80798e+18,1,87.5,1,87.5,2.2000303862547455
1.80813e+18,2,57.89,2,28.945,1.3718635300339395
1.80819e+18,1,90.49,1,90.49,2.262022853167908
1.80932e+18,1,62.980000000000004,1,62.980000000000004,1.6916506910337636
1.81013e+18,2,84.75,2,42.375,1.650311299480016
1.81014e+18,1,77.38,1,77.38,1.9902097290101968
1.81037e+18,3,33.29,3,11.096666666666666,1.3876788432039207
1.81063e+18,1,56.4,1,56.4,1.5552257972917545
1.81096e+18,3,234.8,3,78.26666666666667,2.7803323557648243
1.811e+18,1,88.5,1,88.5,2.220763652780887
1.81121e+18,2,80.74,2,40.37,1.6087411000951026
1.81124e+18,6,367.4,6,61.23333333333333,3.584784411588393
1.81147e+18,2,178.98,2,89.49,2.6271591518591575
1.81221e+18,1,55.0,1,55.0,1.526199224155157
1.81223e+18,7,315.28,7,45.04,3.6349132808591387
1.81233e+18,1,96.75,1,96.75,2.3918131016215516
1.81242e+18,1,33.96,1,33.96,1.0899712964451462
1.81248e+18,8,306.5,7,38.3125,3.756299795521915
1.81315e+18,1,87.5,1,87.5,2.2000303862547455
1.81365e+18,4,386.94,4,96.735,3.549110798275834
1.81381e+18,1,78.4,1,78.4,2.011357660866861
1.81397e+18,2,108.0,2,54.0,1.8913355228464066
1.81447e+18,1,24.880000000000003,1,24.880000000000003,0.9017132363877842
1.81504e+18,1,224.9,1,224.9,5.048781206946545
1.81582e+18,8,272.39,8,34.04875,3.792898330371081
1.81604e+18,1,56.25,1,56.25,1.5521158073128334
1.81674e+18,3,493.5,3,164.5,4.5682310392024
1.81705e+18,1,32.0,1,32.0,1.0493340940539095
1.81746e+18,1,44.0,1,44.0,1.2981332923676037
1.81756e+18,5,570.42,4,114.08399999999999,4.169681804455248
1.81783e+18,1,27.98,1,27.98,0.9659863626188216
1.81788e+18,3,194.99,3,64.99666666666667,2.5052019089629307
1.81803e+18,1,33.75,1,33.75,1.0856173104746565
1.81825e+18,4,1163.9099999999999,4,290.97749999999996,7.576392321479814
1.81828e+18,2,29.98,2,14.99,1.0825307956616392
1.81869e+18,1,173.0,1,173.0,3.9727246742398177
1.8187e+18,3,113.12,2,37.70666666666667,1.8143910654645379
1.81884e+18,4,128.55,4,32.1375,2.209793613853428
1.81889e+18,1,75.75,1,75.75,1.9564145045725865
1.81923e+18,2,38.9,2,19.45,1.1750011643682288
1.82021e+18,2,84.6,2,42.3,1.6487563044905549
1.82042e+18,1,37.0,1,37.0,1.1530004266846152
1.82081e+18,1,84.0,1,84.0,2.1274639534132516
1.82086e+18,4,342.98,4,85.745,3.321252199153542
1.82088e+18,1,104.0,1,104.0,2.5421292839360756
1.821e+18,4,111.29,4,27.8225,2.1203295687931285
1.82144e+18,2,174.24,2,87.12,2.5780213101922036
1.82162e+18,1,92.0,1,92.0,2.2933300856223813
1.82182e+18,4,41.89,4,10.4725,1.760607394564579
1.82222e+18,1,26.0,1,26.0,0.9249344948970624
1.82232e+18,3,158.97,2,52.99,2.1312644888723953
1.82249e+18,12,806.68,11,67.22333333333333,5.899194069384326
1.82256e+18,1,80.0,1,80.0,2.044530887308687
1.82269e+18,1,44.0,1,44.0,1.2981332923676037
1.82308e+18,1,38.0,1,38.0,1.1737336932107565
1.82314e+18,4,100.89,4,25.2225,2.066423075825161
1.82323e+18,2,354.0,2,177.0,4.441527305561774
1.8246e+18,1,39.9,1,39.9,1.2131268996104247
1.82472e+18,1,83.0,1,83.0,2.1067306868871105
1.82473e+18,2,85.87,2,42.935,1.6619219287346547
1.82494e+18,18,864.67,18,48.03722222222222,7.941620705421849
1.82535e+18,1,32.0,1,32.0,1.0493340940539095
1.82556e+18,16,878.55,14,54.909375,7.062363750137095
1.82557e+18,3,304.25,3,101.41666666666667,3.2603074758449924
1.82582e+18,2,164.2,2,82.1,2.4739403122309747
1.82625e+18,2,128.98,2,64.49,2.1088274887056278
1.82648e+18,1,67.2,1,67.2,1.7791450757740797
1.82671e+18,1,9.96,1,9.96,0.5923728998177575
1.82676e+18,6,348.90999999999997,6,58.151666666666664,3.520891395243668
1.82691e+18,15,687.09,12,45.806000000000004,6.362751484757292
1.82707e+18,1,63.97,1,63.97,1.7121766248946433
1.82708e+18,2,120.91,2,60.455,2.025168758272648
1.82742e+18,1,182.25,1,182.25,4.164507389606624
1.82766e+18,1,64.0,1,64.0,1.712798622890428
1.82772e+18,1,171.15,1,171.15,3.934368131166457
1.82779e+18,1,39.9,1,39.9,1.2131268996104247
1.82819e+18,3,354.39,3,118.13,3.6068294703852324
1.82839e+18,2,33.98,2,16.99,1.1239973287139213
1.82842e+18,1,105.0,1,105.0,2.562862550462217
1.82892e+18,1,13.97,1,13.97,0.6755132985875838
1.82943e+18,1,11.99,1,11.99,0.6344614308658242
1.8296e+18,1,117.87,1,117.87,2.829699690653654
1.82981e+18,1,104.0,1,104.0,2.5421292839360756
1.83062e+18,6,272.49,6,45.415,3.25681869058905
1.83073e+18,1,38.0,1,38.0,1.1737336932107565
1.83158e+18,2,178.3,2,89.15,2.62010984124027
1.83172e+18,1,31.0,1,31.0,1.0286008275277683
1.83183e+18,8,487.62,8,60.9525,4.350700949673751
1.83184e+18,9,780.47,9,86.7188888888889,5.2707919231406795
1.83249e+18,1,49.5,1,49.5,1.4121662582613805
1.83258e+18,5,147.88,5,29.576,2.5425549168641086
1.83275e+18,1,18.0,1,18.0,0.7590683626879328
1.83309e+18,2,12.89,2,6.445,0.9053650331957627
1.83314e+18,5,206.36,5,41.272000000000006,2.7850512021538556
1.83315e+18,1,34.92,1,34.92,1.1098752323102417
1.8332e+18,3,308.25,3,102.75,3.2879518312131815
1.83322e+18,2,78.78999999999999,2,39.394999999999996,1.5885261652321145
1.83366e+18,12,1288.06,12,107.33833333333332,6.855909056080481
1.83387e+18,2,200.0,2,100.0,2.8450657830489017
1.83409e+18,2,107.18,2,53.59,1.8828348835706894
1.8343e+18,3,110.88999999999999,3,36.96333333333333,1.9239793373467726
1.83436e+18,2,32.9,2,16.45,1.1128013647898052
1.83483e+18,2,168.0,2,84.0,2.5133335186306427
1.83486e+18,3,225.55,2,75.18333333333334,2.591404783975889
1.83496e+18,3,126.88,3,42.29333333333333,2.034487647931105
1.83502e+18,1,27.98,1,27.98,0.9659863626188216
1.83503e+18,2,133.55,1,66.775,2.0312030027178607
1.83531e+18,9,253.06,8,28.11777777777778,3.9307994677459988
1.83554e+18,1,96.0,1,96.0,2.376263151726946
1.83556e+18,2,50.980000000000004,2,25.490000000000002,1.3002300941861218
1.8357e+18,2,47.01,2,23.505,1.2590745601317315
1.8358e+18,11,1043.02,11,94.82,6.210493549400012
1.83617e+18,2,35.0,2,17.5,1.1345712946422535
1.8364e+18,2,94.39,2,47.195,1.7502456441360164
1.83675e+18,3,95.58,3,31.86,1.8181705671750321
1.83687e+18,1,117.0,1,117.0,2.811661748775911
1.83697e+18,1,89.99,1,89.99,2.251656219904837
1.83719e+18,1,36.88,1,36.88,1.1505124347014783
1.83768e+18,1,150.29,1,150.29,3.501872191431151
1.83777e+18,5,243.23000000000002,5,48.646,2.937938309517621
1.83787e+18,5,700.95,5,140.19,4.83594446038669
1.83804e+18,1,15.99,1,15.99,0.7173944969703889
1.83824e+18,1,100.0,1,100.0,2.4591962178315105
1.83879e+18,1,99.24,1,99.24,2.4434389352716432
1.83955e+18,3,331.17,3,110.39,3.4463539874729
1.83963e+18,1,62.3,1,62.3,1.6775520697959876
1.83966e+18,1,14.99,1,14.99,0.6966612304442478
1.84019e+18,1,29.92,1,29.92,1.0062088996795358
1.84062e+18,1,34.910000000000004,1,34.910000000000004,1.1096678996449802
1.84067e+18,2,68.0,2,34.0,1.476670192323583
1.84129e+18,1,77.5,1,77.5,1.992697720993334
1.84146e+18,1,148.5,1,148.5,3.4647596443493587
1.84251e+18,6,587.08,5,97.84666666666668,4.218898409998842
1.84284e+18,3,127.99000000000001,3,42.663333333333334,2.0421589565457774
1.84368e+18,1,35.99,1,35.99,1.1320598274932128
1.84388e+18,1,87.75,1,87.75,2.2052137028862813
1.84438e+18,1,38.4,1,38.4,1.1820269998212132
1.84452e+18,1,16.0,1,16.0,0.7176018296356503
1.84485e+18,1,111.99000000000001,1,111.99000000000001,2.7077880834799437
1.84488e+18,1,48.0,1,48.0,1.3810663584721685
1.84533e+18,2,51.97,2,25.985,1.3104930611165615
1.84622e+18,3,57.88,2,19.293333333333333,1.432622517829858
1.84631e+18,2,227.78,2,113.89,3.133050855097003
1.84705e+18,4,220.0,4,55.0,2.683807919807331
1.84745e+18,3,45.89,3,15.296666666666667,1.4747585626137136
1.84808e+18,8,461.55,8,57.69375,4.283136417381689
1.84817e+18,6,508.71,6,84.785,4.073087393723228
1.84821e+18,3,287.05,2,95.68333333333334,3.0164367477617837
1.84938e+18,3,405.2,2,135.06666666666666,3.8329818944496443
1.85014e+18,5,142.73,5,28.546,2.5211996523421827
1.85152e+18,2,34.49,2,17.245,1.1292843116780875
1.85194e+18,1,50.0,1,50.0,1.4225328915244508
1.8527e+18,3,304.36,3,101.45333333333333,3.2610676956176183
1.85346e+18,4,740.64,3,185.16,5.257449890849869
1.85373e+18,1,105.86999999999999,1,105.86999999999999,2.580900492339959
1.85379e+18,3,185.0,3,61.666666666666664,2.4361601314308805
1.85398e+18,1,57.97,1,57.97,1.587777025737796
1.85401e+18,1,57.6,1,57.6,1.580105717123124
1.8545e+18,1,99.99000000000001,1,99.99000000000001,2.458988885166249
1.85484e+18,1,24.5,1,24.5,0.8938345951078505
1.85504e+18,5,348.74,4,69.748,3.250451699752252
1.85528e+18,2,216.11,2,108.055,3.0120722449169697
1.85566e+18,2,241.10000000000002,2,120.55000000000001,3.2711344101611037
1.85586e+18,6,225.17,5,37.52833333333333,2.9683023285862165
1.85634e+18,1,142.0,1,142.0,3.3299934119294403
1.85687e+18,1,224.4,1,224.4,5.038414573683475
1.85688e+18,2,194.96,2,97.48,2.792817951403026
1.85724e+18,1,103.9,1,103.9,2.540055957283461
1.85727e+18,1,29.0,1,29.0,0.987134294475486
1.85749e+18,1,16.9,1,16.9,0.7362617695091774
1.85765e+18,1,30.0,1,30.0,1.0078675610016272
1.85824e+18,1,90.9,1,90.9,2.2705234924436257
1.85897e+18,1,72.39,1,72.39,1.8867507290447523
1.85908e+18,4,192.14,4,48.035,2.5394007184527574
1.85909e+18,12,1039.53,10,86.6275,6.176505828601991
1.85929e+18,2,140.99,2,70.495,2.2333307541951064
1.86e+18,4,234.3,4,58.575,2.757929347638286
1.86034e+18,5,140.37,4,28.074,2.3864135505418447
1.86046e+18,1,43.97,1,43.97,1.2975112943718194
1.86061e+18,1,19.99,1,19.99,0.8003275630749537
1.86078e+18,1,39.599999999999994,1,39.599999999999994,1.2069069196525826
1.86081e+18,5,834.72,4,166.94400000000002,5.265642273027073
1.86111e+18,1,104.3,1,104.3,2.548349263893918
1.86118e+18,1,99.0,1,99.0,2.4384629513053695
1.86134e+18,3,111.63,3,37.21,1.9290935430898875
1.86195e+18,14,1766.9,14,126.20714285714287,8.018860243403399
1.86245e+18,24,1491.87,21,62.161249999999995,10.174675329065487
1.86259e+18,5,318.23,4,63.646,3.1239373074097387
1.86327e+18,2,56.96,2,28.48,1.3622225610992837
1.86339e+18,1,34.97,1,34.97,1.1109118956365487
1.86343e+18,6,216.34,6,36.056666666666665,3.0627898713485786
1.86366e+18,1,97.89,1,97.89,2.4154490254613528
1.86367e+18,1,86.25,1,86.25,2.174113803097069
1.86407e+18,1,66.0,1,66.0,1.75426515594271
1.86452e+18,1,140.3,1,140.3,3.294746858835001
1.86476e+18,1,95.0,1,95.0,2.3555298852008044
1.86489e+18,1,4.99,1,4.99,0.48932856518283585
1.86586e+18,1,19.0,1,19.0,0.7798016292140739
1.86597e+18,1,87.5,1,87.5,2.2000303862547455
1.86621e+18,1,8.98,1,8.98,0.5720542986221392
1.86635e+18,3,336.45,2,112.14999999999999,3.3578445365589085
1.86651e+18,1,59.5,1,59.5,1.6194989235227923
1.86676e+18,1,47.93,1,47.93,1.3796150298153387
1.8678e+18,9,340.69,7,37.85444444444445,4.007672372822194
1.86805e+18,5,454.44,5,90.888,3.8137529541148774
1.86889e+18,8,216.37,8,27.04625,3.647713631521776
1.86893e+18,1,36.05,1,36.05,1.1333038234847812
1.86902e+18,1,149.25,1,149.25,3.480309594243964
1.86921e+18,3,143.46,2,47.82,2.0240735009322455
1.86983e+18,1,78.4,1,78.4,2.011357660866861
1.86984e+18,3,300.63,3,100.21,3.235289334236782
1.87013e+18,4,128.97,4,32.2425,2.2119706068386726
1.87019e+18,1,126.84,1,126.84,3.0156770913931403
1.87079e+18,1,44.0,1,44.0,1.2981332923676037
1.87083e+18,1,112.99,1,112.99,2.7285213500060848
1.87107e+18,11,385.65,7,35.059090909090905,4.471454693373699
1.87168e+18,2,245.7,1,122.85,3.1938209231712285
1.87172e+18,1,132.0,1,132.0,3.122660746668029
1.87192e+18,9,503.27,9,55.91888888888889,4.632207314135531
1.87196e+18,2,180.0,2,90.0,2.63773311778749
1.87212e+18,1,29.979999999999997,1,29.979999999999997,1.0074528956711042
1.87228e+18,2,86.74,2,43.37,1.6709408996735258
1.87257e+18,1,34.49,1,34.49,1.1009599277040012
1.87303e+18,1,41.9,1,41.9,1.254593432662707
1.87369e+18,7,409.96,7,58.565714285714286,3.9153455201012886
1.87386e+18,1,99.5,1,99.5,2.4488295845684402
1.87452e+18,1,14.99,1,14.99,0.6966612304442478
1.87485e+18,1,5.59,1,5.59,0.5017685250985205
1.87516e+18,1,33.98,1,33.98,1.0903859617756688
1.87532e+18,5,110.3,5,22.06,2.3867236856536316
1.87534e+18,1,43.99,1,43.99,1.2979259597023423
1.87578e+18,1,42.97,1,42.97,1.2767780278456784
1.87618e+18,2,73.9,2,36.95,1.5378333285756998
1.87622e+18,1,25.6,1,25.6,0.9166411882866057
1.87736e+18,1,643.0,1,643.0,13.717359941526178
1.87784e+18,7,190.31,7,27.187142857142856,3.264765235463158
1.87787e+18,4,168.86,4,42.215,2.4187331072706155
1.87813e+18,2,191.09,2,95.545,2.7526990806749425
1.87837e+18,1,78.75,1,78.75,2.0186143041510105
1.87974e+18,1,26.0,1,26.0,0.9249344948970624
1.87982e+18,7,469.86,7,67.12285714285714,4.092763043660696
1.87992e+18,1,80.99,1,80.99,2.0650568211695663
1.88014e+18,1,36.99,1,36.99,1.152793094019354
1.88052e+18,1,35.99,1,35.99,1.1320598274932128
1.88062e+18,4,118.95,4,29.7375,2.160033774190689
1.88076e+18,2,80.17,2,40.085,1.6028321191351522
1.88188e+18,8,771.2,7,96.4,4.960643414859142
1.88218e+18,3,21.509999999999998,3,7.169999999999999,1.3062662166446062
1.88248e+18,5,477.61,5,95.522,3.909830911197015
1.88272e+18,10,778.8199999999999,10,77.88199999999999,5.47344391576284
1.88292e+18,1,64.0,1,64.0,1.712798622890428
1.88355e+18,3,77.89,3,25.963333333333335,1.6959134055592198
1.88382e+18,19,1227.46,19,64.60315789473684,8.670956230192395
1.88428e+18,1,92.94,1,92.94,2.312819356156954
1.88437e+18,6,244.35,6,40.725,3.159579670581448
1.88517e+18,1,29.9,1,29.9,1.005794234349013
1.88529e+18,1,96.0,1,96.0,2.376263151726946
1.88534e+18,1,151.0,1,151.0,3.5165928106647115
1.88558e+18,6,1454.36,6,242.39333333333332,7.340822975464131
1.886e+18,5,290.14,5,58.028,3.1324578160658776
1.88627e+18,2,79.9,2,39.95,1.6000331281541234
1.88656e+18,2,374.65,2,187.325,4.655598282444181
1.88704e+18,1,99.2,1,99.2,2.4426096046105976
1.88706e+18,1,13.99,1,13.99,0.6759279639181066
1.88716e+18,10,424.40999999999997,7,42.440999999999995,4.363636216809871
1.88755e+18,1,9.99,1,9.99,0.5929948978135419
1.88756e+18,1,29.97,1,29.97,1.0072455630058426
1.88904e+18,1,77.0,1,77.0,1.9823310877302633
1.88989e+18,1,4.99,1,4.99,0.48932856518283585
1.89e+18,4,121.47,4,30.3675,2.173095732102158
1.89041e+18,1,9.99,1,9.99,0.5929948978135419
1.89086e+18,1,200.6,1,200.6,4.544962830361315
1.89104e+18,2,166.0,2,83.0,2.4926002521045016
1.89178e+18,1,107.98,1,107.98,2.6246476847101174
1.8918e+18,1,116.8,1,116.8,2.807515095470683
1.8921e+18,2,81.79,2,40.895,1.619626065021327
1.89257e+18,5,336.52,5,67.304,3.324779596362363
